,MAC Address,Vendor Specific Tags,Length,DSSS_CCK,SM_Power_Save,Min_MPDCU_Start_Spacing,RX_Highest_Supported_Data_Rate,Extended_Channel_Switching,WNM_Sleep_Mode,DMS,Interworking,QoS_Map,WNM_Notification,Operating_Mode_Notification,Label,BL
2715,ce:5a:f7:4e:f8:a6,62,143,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W,1206
2716,ce:5b:e5:26:ca:0e,62,143,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W,1206
2717,ce:5c:14:45:98:19,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,iPhone11_M,236
2718,ce:60:d0:25:90:39,62,143,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W,1206
2719,ce:65:f0:2a:16:f0,62,135,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_M,325
2720,ce:6b:b3:c9:b6:85,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone11_B,465
2721,ce:6c:c7:83:25:82,62,135,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_M,325
2722,ce:6d:88:55:26:9f,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone11_B,465
2723,ce:72:29:c7:57:93,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone11_B,465
2724,ce:76:f4:0c:34:b3,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone11_F,47
2725,ce:7a:f6:a0:bf:06,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone11_B,465
2726,ce:7b:fb:d6:32:e6,28,155,0.0,3.0,4.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,OnePlusNord_O,35
2727,ce:7e:3a:e2:ea:c6,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone11_B,465
2728,ce:7e:ef:33:c6:cc,62,143,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W,1206
2729,ce:81:fa:46:5a:db,26,165,0.0,3.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,XiaomiRedmiNote9S_T,138
2730,ce:84:0c:1a:04:f8,62,135,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_M,325
2731,ce:86:88:db:cc:e1,62,135,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_M,325
2732,ce:8a:ce:0a:86:d3,62,131,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W,1206
2733,ce:8d:1e:d3:cc:13,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone11_C,334
2734,ce:8d:61:1d:91:b7,62,143,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W,1206
2735,ce:8e:c4:73:09:41,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone11_F,47
2736,ce:91:32:1d:69:1a,3,112,0.0,3.0,0.0,0.0,[],[],[],[],[],[],[],XiaomiA2_E,435
2737,ce:98:a2:dc:7a:61,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone11_M,236
2738,ce:9d:37:8d:34:aa,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone11_C,334
2739,ce:9d:e0:2e:37:ec,62,131,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W,1206
2740,ce:9e:18:4e:50:85,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,iPhone11_M,236
2741,ce:9e:6f:eb:54:bf,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone11_M,236
2742,ce:a3:55:4d:e1:dd,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone11_C,334
2743,ce:ab:20:cc:82:05,60,84,[],[],[],[],[],[],[],[],[],[],[],GooglePixel3A_V,23
2744,ce:ab:38:8c:57:37,62,131,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W,1206
2745,ce:ae:89:5d:9c:e2,62,143,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W,1206
2746,ce:b0:5f:7f:09:af,62,143,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W,1206
2747,ce:b0:f0:13:dc:e4,62,135,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_M,325
2748,ce:ba:ad:8d:33:4f,62,135,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_M,325
2749,ce:c2:e1:f8:5e:50,62,143,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W,1206
2750,ce:d1:61:69:7e:9b,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone11_B,465
2751,ce:d5:a2:1a:61:22,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone11_B,465
2752,ce:dd:8b:96:72:ff,62,131,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W,1206
2753,ce:e4:f5:5c:6d:e8,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone11_C,334
2754,ce:e8:17:9c:27:69,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone11_B,465
2755,ce:ec:01:56:23:24,62,113,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,iPhoneXR_U,36
2756,ce:f5:e5:0f:22:a8,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone11_C,334
2757,ce:f6:a8:04:f5:e4,62,143,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W,1206
2758,ce:f6:ff:e0:72:3d,26,165,0.0,3.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,XiaomiRedmiNote9S_T,138
2759,ce:f8:72:26:86:12,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone11_B,465
2760,d2:02:8a:8b:30:8d,1,156,0.0,0.0,5.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,iPhone6_N,57
2761,d2:02:bf:50:8d:de,62,143,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W,1206
2762,d2:16:98:38:34:99,3,112,0.0,3.0,0.0,0.0,[],[],[],[],[],[],[],XiaomiA2_E,435
2763,d2:17:a7:ab:24:bd,62,143,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W,1206
2764,d2:19:7d:d2:ec:66,62,135,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_M,325
2765,d2:1b:0f:9b:6a:41,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone11_C,334
2766,d2:1f:59:a6:74:5b,62,143,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W,1206
2767,d2:23:e4:31:50:ce,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone11_C,334
2768,d2:27:7a:be:b5:09,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone11_B,465
2769,d2:29:74:35:59:df,62,143,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W,1206
2770,d2:2b:44:a2:f9:5d,26,84,[],[],[],[],[],[],[],[],[],[],[],GooglePixel3A_L,46
2771,d2:30:a5:32:33:51,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone11_M,236
2772,d2:32:77:3d:ca:90,62,131,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W,1206
2773,d2:39:63:85:12:28,3,112,0.0,3.0,0.0,0.0,[],[],[],[],[],[],[],XiaomiA2_E,435
2774,d2:39:6c:ad:86:c6,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone11_M,236
2775,d2:3c:7d:d7:0e:2f,62,135,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_M,325
2776,d2:3c:d8:0f:52:7d,62,131,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W,1206
2777,d2:3e:21:1c:e6:2f,62,143,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W,1206
2778,d2:3f:a7:55:39:39,62,143,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W,1206
2779,d2:40:1e:53:be:36,62,143,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W,1206
2780,d2:43:0f:4b:4d:6b,62,143,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W,1206
2781,d2:43:58:7f:4b:c7,62,143,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W,1206
2782,d2:48:1f:05:a9:0e,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone11_C,334
2783,d2:49:b3:a9:e5:56,62,135,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_M,325
2784,d2:4b:30:d1:06:3d,62,143,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W,1206
2785,d2:4b:b9:8e:5e:5b,62,102,0.0,3.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhoneXR_L,91
2786,d2:53:0a:d4:4f:99,62,143,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W,1206
2787,d2:58:67:2e:6a:b7,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone11_C,334
2788,d2:5b:42:ef:34:47,62,131,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W,1206
2789,d2:63:44:ee:c9:d4,62,[101 113],0.0,3.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhoneXR_U,36
2790,d2:64:21:ae:c4:d0,62,111,0.0,3.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,iPhone7_F,35
2792,d2:71:98:b2:bc:b8,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone11_B,465
2793,d2:76:49:9e:b6:56,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone11_C,334
2794,d2:79:28:88:0d:e1,62,118,0.0,3.0,5.0,0.0,0.0,0.0,1.0,1.0,[],[],[],iPhone7_X,19
2795,d2:86:64:c5:33:1b,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone11_B,465
2796,d2:8c:50:4b:03:05,62,111,0.0,3.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,iPhone7_F,35
2797,d2:8c:90:62:f3:fd,62,143,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W,1206
2798,d2:90:12:c6:54:34,62,131,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W,1206
2799,d2:91:d8:89:03:9f,62,143,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W,1206
2800,d2:95:62:11:08:22,62,131,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W,1206
2801,d2:95:ea:a2:ae:39,27,173,0.0,3.0,4.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,OppoFindX3Neo_A,15
2802,d2:97:30:6d:3a:8b,26,165,0.0,3.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,XiaomiRedmiNote9S_T,138
2803,d2:9d:af:fb:28:53,62,135,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_M,325
2804,d2:a1:74:d4:78:3a,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone11_B,465
2805,d2:a5:7f:8c:bf:37,62,113,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhoneXSMax_M,103
2806,d2:a6:58:34:0f:43,1,156,0.0,0.0,5.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,iPhone6_N,57
2807,d2:a7:fc:a6:e6:12,62,143,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W,1206
2808,d2:a8:11:60:3c:8a,62,143,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W,1206
2809,d2:ac:a3:ff:bb:c0,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone11_B,465
2810,d2:d4:66:8a:e4:95,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone11_B,465
2811,d2:dc:49:38:ab:f1,62,143,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W,1206
2812,d2:f8:fc:41:1a:47,62,131,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W,1206
2813,d2:fd:f5:79:fe:dd,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone11_B,465
2814,d6:0f:82:a7:8b:52,62,131,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W,1206
2815,d6:0f:be:b5:52:5e,62,143,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W,1206
2816,d6:13:28:29:c4:f2,62,113,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,iPhoneXSMax_M,103
2817,d6:19:51:5e:82:86,26,165,0.0,3.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,XiaomiRedmiNote9S_T,138
2818,d6:1c:61:73:f4:14,62,135,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_M,325
2819,d6:1e:7c:0c:ce:4d,62,143,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W,1206
2820,d6:21:77:e9:c9:be,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone11_C,334
2821,d6:23:b5:38:f5:25,62,143,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W,1206
2822,d6:25:1a:cb:25:0f,1,156,0.0,0.0,5.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,iPhone6_N,57
2823,d6:29:6d:78:bd:e1,3,112,0.0,3.0,0.0,0.0,[],[],[],[],[],[],[],XiaomiA2_E,435
2824,d6:2b:22:1f:1f:0a,62,143,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W,1206
2825,d6:2f:12:4e:07:8a,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone11_B,465
2826,d6:2f:5f:29:75:71,62,143,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W,1206
2827,d6:32:6c:6c:bb:61,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone11_C,334
2828,d6:3c:bb:2e:95:dc,62,143,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W,1206
2829,d6:3f:5f:cf:a1:0f,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone11_M,236
2830,d6:48:d6:a9:e6:d0,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone11_B,465
2831,d6:4b:51:e3:56:dc,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone11_B,465
2832,d6:51:cf:22:64:fb,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone11_C,334
2833,d6:54:4b:36:db:8c,62,135,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_M,325
2834,d6:56:2d:d7:5b:c6,26,165,0.0,3.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,XiaomiRedmiNote9S_T,138
2835,d6:5a:ed:6c:56:e4,62,113,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhoneXSMax_M,103
2836,d6:67:82:f7:ca:bb,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone11_B,465
2837,d6:68:22:b1:34:1b,62,143,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W,1206
2838,d6:71:3c:3c:55:89,62,143,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W,1206
2839,d6:7a:cc:9b:d3:23,26,165,0.0,3.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,XiaomiRedmiNote9S_T,138
2840,d6:7d:1d:16:13:b1,62,143,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W,1206
2841,d6:7f:f1:f7:6e:9f,62,131,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W,1206
2842,d6:84:23:ee:2c:c3,62,135,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_M,325
2843,d6:89:8d:0e:61:28,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone11_C,334
2844,d6:89:f3:b6:b7:de,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone11_C,334
2845,d6:8c:23:15:5a:b6,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone11_C,334
2846,d6:8c:38:2e:3b:56,62,143,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W,1206
2847,d6:8c:9c:90:d6:a3,62,135,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_M,325
2848,d6:96:56:fb:c5:92,62,131,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W,1206
2849,d6:9c:7b:98:07:24,62,143,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W,1206
2850,d6:a1:c1:c2:e4:4e,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,iPhone11_M,236
2851,d6:a3:71:e0:59:4e,62,143,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W,1206
2852,d6:af:99:81:40:31,62,135,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_M,325
2853,d6:b1:dd:64:fe:cb,62,143,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W,1206
2854,d6:b5:59:c1:5b:aa,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone11_B,465
2855,d6:bb:1b:10:0c:e0,62,143,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W,1206
2856,d6:be:c4:55:82:aa,62,118,0.0,3.0,5.0,0.0,0.0,0.0,1.0,1.0,[],[],[],iPhone7_X,19
2857,d6:da:c6:d8:41:27,62,113,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhoneXSMax_M,103
2858,d6:db:74:58:7d:4d,56,193,0.0,3.0,6.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,S21Ultra_M,28
2859,d6:dd:f0:40:d5:30,62,143,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W,1206
2860,d6:ea:9d:65:7a:c0,62,143,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W,1206
2861,d6:f0:97:f0:8c:a4,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone11_C,334
2862,d6:f7:9d:b6:7a:97,56,193,0.0,3.0,6.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,S21Ultra_M,28
2863,d6:fc:08:4e:21:32,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,iPhone11_M,236
2864,da:12:db:a7:ae:90,62,143,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W,1206
2865,da:17:41:28:2f:c0,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone11_F,47
2866,da:17:46:e9:6c:69,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone11_C,334
2867,da:18:3f:e4:1d:e9,62,113,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,iPhoneXSMax_M,103
2868,da:19:53:66:66:6a,62,143,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W,1206
2869,da:1f:bd:bc:8f:20,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone11_C,334
2870,da:24:60:8f:b5:09,62,113,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhoneXSMax_M,103
2871,da:2b:b9:11:39:99,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone11_C,334
2872,da:31:93:ae:69:d6,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone11_F,47
2873,da:3a:c2:38:a8:7e,62,135,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_M,325
2874,da:3d:a1:91:b3:2d,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone11_C,334
2875,da:40:da:18:3a:0c,62,143,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W,1206
2876,da:44:13:91:cd:63,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone11_B,465
2877,da:44:75:61:87:2d,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone11_C,334
2878,da:44:95:13:e6:eb,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone11_B,465
2879,da:4d:b1:16:41:8b,26,84,[],[],[],[],[],[],[],[],[],[],[],GooglePixel3A_V,23
2880,da:4f:9b:99:42:d0,62,143,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W,1206
2881,da:57:9f:1b:b6:8f,62,143,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W,1206
2882,da:5b:9e:16:35:b6,3,112,0.0,3.0,0.0,0.0,[],[],[],[],[],[],[],XiaomiA2_E,435
2883,da:60:30:25:1f:35,62,135,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_M,325
2884,da:61:8b:bb:ad:a4,62,111,0.0,3.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,iPhone7_F,35
2885,da:65:7c:ef:fc:6b,62,131,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W,1206
2886,da:69:cc:b8:5c:8c,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone11_C,334
2887,da:6b:36:60:8a:94,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,iPhone11_M,236
2888,da:6c:6a:f2:43:54,62,143,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W,1206
2889,da:6c:84:ff:16:37,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone11_C,334
2890,da:6c:9c:59:4d:94,62,143,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W,1206
2891,da:78:c9:ef:29:38,62,143,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W,1206
2892,da:7a:fe:43:6f:63,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone11_B,465
2893,da:7b:59:14:f5:0b,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone11_B,465
2894,da:7d:97:83:fd:09,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,iPhone11_M,236
2895,da:84:50:6d:ef:36,62,143,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W,1206
