,MAC Address,Channel,DS Channel,Vendor Specific Tags,Length,Label,Supported Rates 1,Supported Rates 2,Supported Rates 3,Supported Rates 4,Extended Supported Rates 1,Extended Supported Rates 2,Extended Supported Rates 3,Extended Supported Rates 4,Forty_Mhz_Intolerant,DSSS_CCK,Max_A_MSDU,Rx_STBC,Tx_STBC,Short_GI_40Mhz,SM_Power_Save,Supported_Channel_Width,LDPC_Coding_Capability,Min_MPDCU_Start_Spacing,Max_A_MPDU_Length_Exponent,RX_Highest_Supported_Data_Rate,RX_MSC_Bitmask,RD_Responder,HTC_HT_Support,MCS_Feedback,Compressed_Steering_n_Beamformer_Antennas_Supported,20_40_BSS_Coexistence_Management_Support,Extended_Channel_Switching,FMS,TFS,WNM_Sleep_Mode,TIM_Broadcast,BSS_Transition,Multiple_BSSID,Timing_Measurement,SSID_List,DMS,Interworking,QoS_Map,WNM_Notification,Operating_Mode_Notification
3963,de:6d:8d:e0:2e:83,1,3.0,62,143,iPhone12_W,65.0,66.0,69.5,75.0,6.0,9.0,12.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,6.0,3.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3964,de:73:79:7c:17:c3,6,1.0,1,156,iPhone6_N,1.0,2.0,5.5,11.0,6.0,9.0,12.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,3.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
3965,de:74:ee:39:30:b7,6,5.0,62,143,iPhone12_W,65.0,66.0,69.5,75.0,6.0,9.0,12.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,6.0,3.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3966,de:74:fd:de:44:24,11,6.0,3,112,XiaomiA2_E,1.0,2.0,5.5,11.0,6.0,9.0,12.0,18.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,3.0,0.0,255.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
3967,de:75:b2:c7:16:e2,1,9.0,62,132,iPhone11_M,65.0,66.0,69.5,75.0,6.0,9.0,12.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,6.0,3.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
3968,de:77:c9:b5:0a:fa,1,2.0,62,143,iPhone12_W,65.0,66.0,69.5,75.0,6.0,9.0,12.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,6.0,3.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3969,de:7b:7b:3f:66:c5,11,1.0,62,111,iPhone7_F,1.0,2.0,5.5,11.0,6.0,9.0,12.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,5.0,3.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
3970,de:7c:13:fe:f9:a5,6,5.0,62,143,iPhone12_W,65.0,66.0,69.5,75.0,6.0,9.0,12.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,6.0,3.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3971,de:84:9c:bf:84:d2,6,6.0,62,132,iPhone11_C,65.0,66.0,69.5,75.0,6.0,9.0,12.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,6.0,3.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3972,de:88:a5:45:bc:de,11,5.0,62,102,iPhoneXR_L,1.0,2.0,5.5,11.0,6.0,9.0,12.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,5.0,3.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3973,de:93:eb:29:51:ff,11,13.0,62,132,iPhone11_B,65.0,66.0,69.5,75.0,6.0,9.0,12.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,6.0,3.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3974,de:98:a5:ad:d8:84,11,11.0,62,132,iPhone11_F,65.0,66.0,69.5,75.0,6.0,9.0,12.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,6.0,3.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3975,de:9c:d7:30:60:48,6,1.0,62,113,iPhoneXSMax_M,1.0,2.0,5.5,11.0,6.0,9.0,12.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,6.0,3.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3976,de:aa:4a:06:db:51,6,11.0,62,132,iPhone11_M,65.0,66.0,69.5,75.0,6.0,9.0,12.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,6.0,3.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3977,de:aa:a4:50:ba:b0,6,4.0,62,132,iPhone11_B,65.0,66.0,69.5,75.0,6.0,9.0,12.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,6.0,3.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3978,de:ab:80:77:bf:cd,11,11.0,62,132,iPhone11_B,65.0,66.0,69.5,75.0,6.0,9.0,12.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,6.0,3.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3979,de:af:34:3c:c3:c3,1,1.0,62,135,iPhone12_M,65.0,66.0,69.5,75.0,6.0,9.0,12.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,6.0,3.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3980,de:b7:90:1f:c2:51,1,2.0,62,102,iPhoneXR_L,1.0,2.0,5.5,11.0,6.0,9.0,12.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,5.0,3.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3981,de:ba:32:9b:aa:2e,1,2.0,62,132,iPhone11_M,65.0,66.0,69.5,75.0,6.0,9.0,12.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,6.0,3.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
3982,de:be:44:8b:9a:e7,6,6.0,62,132,iPhone11_M,65.0,66.0,69.5,75.0,6.0,9.0,12.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,6.0,3.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
3983,de:bf:19:57:c0:27,6,5.0,62,143,iPhone12_W,65.0,66.0,69.5,75.0,6.0,9.0,12.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,6.0,3.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3984,de:c2:8b:ff:84:57,6,4.0,62,135,iPhone12_M,65.0,66.0,69.5,75.0,6.0,9.0,12.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,6.0,3.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3985,de:ca:8b:59:a8:ae,6,1.0,26,165,XiaomiRedmiNote9S_T,1.0,2.0,5.5,11.0,6.0,9.0,12.0,18.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,1.0,4.0,3.0,0.0,65535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3986,de:cd:dd:cb:10:4f,6,6.0,62,143,iPhone12_W,65.0,66.0,69.5,75.0,6.0,9.0,12.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,6.0,3.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3987,de:d6:a3:3c:d7:44,1,2.0,62,132,iPhone11_M,65.0,66.0,69.5,75.0,6.0,9.0,12.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,6.0,3.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
3988,de:d7:fb:55:a1:41,1,1.0,62,132,iPhone11_B,65.0,66.0,69.5,75.0,6.0,9.0,12.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,6.0,3.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3989,de:df:a7:7d:fe:45,6,6.0,62,135,iPhone12_M,65.0,66.0,69.5,75.0,6.0,9.0,12.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,6.0,3.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3990,de:e3:69:de:72:69,6,5.0,62,143,iPhone12_W,65.0,66.0,69.5,75.0,6.0,9.0,12.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,6.0,3.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3991,de:e6:b6:bb:8e:24,11,11.0,62,132,iPhone11_C,65.0,66.0,69.5,75.0,6.0,9.0,12.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,6.0,3.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3992,de:e9:8d:ba:92:ab,11,12.0,62,132,iPhone11_F,65.0,66.0,69.5,75.0,6.0,9.0,12.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,6.0,3.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3993,de:e9:c3:d3:af:89,6,6.0,62,135,iPhone12_M,65.0,66.0,69.5,75.0,6.0,9.0,12.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,6.0,3.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3994,de:ed:2a:09:24:97,6,1.0,26,165,XiaomiRedmiNote9S_T,1.0,2.0,5.5,11.0,6.0,9.0,12.0,18.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,1.0,4.0,3.0,0.0,65535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3995,de:f1:94:09:9c:bb,1,3.0,62,143,iPhone12_W,65.0,66.0,69.5,75.0,6.0,9.0,12.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,6.0,3.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3996,de:f2:ea:e2:1d:42,6,6.0,62,132,iPhone11_C,65.0,66.0,69.5,75.0,6.0,9.0,12.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,6.0,3.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3997,de:f2:fd:0e:06:d0,11,11.0,62,131,iPhone12_W,65.0,66.0,69.5,75.0,6.0,9.0,12.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,6.0,3.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3998,de:f5:13:11:33:a4,1,1.0,62,132,iPhone11_M,65.0,66.0,69.5,75.0,6.0,9.0,12.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,6.0,3.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3999,de:f9:df:76:7e:07,6,6.0,62,113,iPhoneXSMax_M,1.0,2.0,5.5,11.0,6.0,9.0,12.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,6.0,3.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4000,de:fa:fd:ee:46:cf,6,7.0,62,132,iPhone11_B,65.0,66.0,69.5,75.0,6.0,9.0,12.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,6.0,3.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
4001,de:fc:7f:f5:20:b3,6,8.0,62,135,iPhone12_M,65.0,66.0,69.5,75.0,6.0,9.0,12.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,6.0,3.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
4002,de:fe:4d:49:41:6a,1,1.0,62,143,iPhone12_W,65.0,66.0,69.5,75.0,6.0,9.0,12.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,6.0,3.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
4003,e2:05:55:ab:ce:7d,11,11.0,62,132,iPhone11_B,65.0,66.0,69.5,75.0,6.0,9.0,12.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,6.0,3.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
4004,e2:08:02:e0:54:61,1,6.0,62,102,iPhoneXR_L,1.0,2.0,5.5,11.0,6.0,9.0,12.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,5.0,3.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
4005,e2:0d:19:32:cf:a2,6,6.0,62,132,iPhone11_C,65.0,66.0,69.5,75.0,6.0,9.0,12.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,6.0,3.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
4006,e2:18:02:01:ce:cc,11,10.0,62,132,iPhone11_M,65.0,66.0,69.5,75.0,6.0,9.0,12.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,6.0,3.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
4007,e2:27:90:33:b5:bf,6,1.0,26,165,XiaomiRedmiNote9S_T,1.0,2.0,5.5,11.0,6.0,9.0,12.0,18.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,1.0,4.0,3.0,0.0,65535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
4008,e2:36:dd:28:1c:68,6,7.0,62,143,iPhone12_W,65.0,66.0,69.5,75.0,6.0,9.0,12.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,6.0,3.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
4009,e2:3c:e0:f1:9c:35,11,7.0,62,111,iPhone7_F,1.0,2.0,5.5,11.0,6.0,9.0,12.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,5.0,3.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
4010,e2:3e:d3:a8:92:f0,1,1.0,62,143,iPhone12_W,65.0,66.0,69.5,75.0,6.0,9.0,12.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,6.0,3.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
4011,e2:43:be:fc:91:ed,11,11.0,62,132,iPhone11_B,65.0,66.0,69.5,75.0,6.0,9.0,12.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,6.0,3.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
4012,e2:43:fc:30:e3:85,1,2.0,62,143,iPhone12_W,65.0,66.0,69.5,75.0,6.0,9.0,12.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,6.0,3.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
4013,e2:48:82:2b:b7:ca,1,1.0,62,132,iPhone11_C,65.0,66.0,69.5,75.0,6.0,9.0,12.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,6.0,3.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
4014,e2:4f:f1:4d:82:00,1,2.0,62,132,iPhone11_B,65.0,66.0,69.5,75.0,6.0,9.0,12.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,6.0,3.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
4015,e2:68:1e:87:f4:50,1,3.0,62,132,iPhone11_C,65.0,66.0,69.5,75.0,6.0,9.0,12.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,6.0,3.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
4016,e2:70:06:6c:b5:25,1,2.0,62,143,iPhone12_W,65.0,66.0,69.5,75.0,6.0,9.0,12.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,6.0,3.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
4017,e2:75:93:9c:3e:db,1,6.0,62,111,iPhone7_F,1.0,2.0,5.5,11.0,6.0,9.0,12.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,5.0,3.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
4018,e2:7f:10:d5:0c:af,6,1.0,62,113,iPhoneXR_U,1.0,2.0,5.5,11.0,6.0,9.0,12.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,5.0,3.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
4019,e2:86:aa:d7:63:05,6,7.0,62,143,iPhone12_W,65.0,66.0,69.5,75.0,6.0,9.0,12.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,6.0,3.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
4020,e2:90:78:92:25:25,11,12.0,62,132,iPhone11_B,65.0,66.0,69.5,75.0,6.0,9.0,12.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,6.0,3.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
4021,e2:92:9f:63:68:f7,11,11.0,62,131,iPhone12_W,65.0,66.0,69.5,75.0,6.0,9.0,12.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,6.0,3.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
4022,e2:92:de:96:2f:cc,6,6.0,62,132,iPhone11_B,65.0,66.0,69.5,75.0,6.0,9.0,12.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,6.0,3.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
4023,e2:b1:25:91:6d:4f,1,1.0,62,143,iPhone12_W,65.0,66.0,69.5,75.0,6.0,9.0,12.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,6.0,3.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
4024,e2:b9:0f:e0:b6:22,11,12.0,62,132,iPhone11_C,65.0,66.0,69.5,75.0,6.0,9.0,12.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,6.0,3.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
4025,e2:ba:37:61:1b:3d,1,1.0,62,113,iPhoneXSMax_M,1.0,2.0,5.5,11.0,6.0,9.0,12.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,6.0,3.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4026,e2:ba:d0:c3:ce:5b,6,6.0,62,113,iPhoneXSMax_M,1.0,2.0,5.5,11.0,6.0,9.0,12.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,6.0,3.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4027,e2:bc:8d:78:d1:96,6,1.0,62,113,iPhoneXSMax_M,1.0,2.0,5.5,11.0,6.0,9.0,12.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,6.0,3.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
4028,e2:be:73:b1:64:7b,11,11.0,62,131,iPhone12_W,65.0,66.0,69.5,75.0,6.0,9.0,12.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,6.0,3.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
4029,e2:c2:78:fb:6f:56,1,2.0,62,143,iPhone12_W,65.0,66.0,69.5,75.0,6.0,9.0,12.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,6.0,3.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
4030,e2:c9:16:fc:55:f2,1,2.0,62,143,iPhone12_W,65.0,66.0,69.5,75.0,6.0,9.0,12.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,6.0,3.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
4031,e2:c9:35:7c:90:57,11,1.0,26,84,GooglePixel3A_L,1.0,2.0,5.5,11.0,6.0,9.0,12.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
