,MAC Address,FSCT-1,FSCT-2,FSCT-3,FSCT-4,FSCT-5,FSCT-6,FSCT-7,FSCT-8,FSCT-9,FSCT-10,FSCT-11,FSCT-12,FSCT-13,Label
158,0a:c0:91:76:4d:2a,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone11_C
159,0a:c1:59:c1:a7:13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,iPhone12_M
160,0a:c3:b9:a8:13:4d,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone12_M
161,0a:c4:da:5d:0c:0d,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone12_W
162,0a:c6:4a:bf:98:f0,1.0,0.0,1.0,0.087273836,0.126721859,1.0,0.171405793,0.216573954,0.261585951,0.306495905,1.0,0.351470947,0.396409989,iPhoneXR_L
163,0a:c8:11:2d:7c:85,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone12_W
164,0a:cb:bf:e0:aa:92,0.0,0.044824124,0.089730025,0.13477707,0.179885149,0.225386143,0.269759179,0.314892054,0.359907151,0.404698134,0.449952126,0.494374037,0.559894085,iPhoneXR_L
165,0a:cc:3b:59:f7:6f,0.0,0.08653307,0.146094084,0.21017313,1.0,0.336024046,1.0,1.0,0.457606077,0.527749062,0.570330143,1.0,1.0,OnePlusNord_O
166,0a:cc:84:84:a6:e0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone11_B
167,0a:e3:90:5c:d0:6e,0.0,0.07297492,0.141138077,1.0,0.340866089,0.386777878,0.420624972,0.520611048,0.561213017,0.647150994,0.701230049,0.778374911,0.843889952,XiaomiA2_E
168,0a:ed:25:6d:1d:ad,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,XiaomiRedmiNote9S_T
169,0a:ee:bb:e1:3a:b6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,iPhone11_B
170,0a:fe:8b:a1:df:7f,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone12_W
171,0e:03:a4:bb:a7:fb,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,iPhone12_W
172,0e:09:ee:fc:25:ff,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,iPhone12_W
173,0e:0e:34:68:6a:aa,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone12_W
174,0e:11:02:07:9b:9a,0.0,0.025652885,0.10959506,0.237042904,0.277196884,0.36126089,0.444082022,0.527741909,0.610568047,0.693641901,0.77737093,0.861433983,0.944248915,SamsungJ6_K
175,0e:15:6f:a9:e6:a2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone12_W
176,0e:25:00:e7:bd:c8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,iPhone12_W
177,0e:27:ef:5e:e7:86,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone11_C
178,0e:2b:67:52:ad:ce,0.0,1.0,1.0,1.0,1.0,0.026109934,1.0,1.0,1.0,1.0,0.053261996,1.0,1.0,iPhone7_X
179,0e:2c:57:fa:d7:0e,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone12_W
180,0e:33:0b:b5:2a:81,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,iPhone12_W
181,0e:36:13:96:98:9a,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone12_M
182,0e:38:b8:9b:b0:de,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone11_C
183,0e:49:80:8b:1d:5e,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone12_W
184,0e:4b:88:54:33:5b,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone11_B
185,0e:54:8d:11:40:97,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone11_B
186,0e:5d:17:af:06:23,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,iPhone11_B
187,0e:5d:fe:de:c7:e2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,iPhone12_W
188,0e:5f:f7:11:2f:54,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,iPhone11_B
189,0e:61:fc:87:00:ec,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone12_W
190,0e:6b:fb:80:a8:1e,0.0,1.0,1.0,1.0,1.0,0.025026083,1.0,1.0,1.0,1.0,0.05066514,1.0,1.0,iPhoneXR_U
191,0e:73:86:39:55:e6,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone12_W
192,0e:85:52:3a:7b:ac,0.0,0.039048909,0.134160042,1.0,0.263465882,0.329397917,1.0,0.524669886,0.548135042,0.653879881,0.689615965,0.785017014,0.839123965,XiaomiA2_E
193,0e:88:00:84:e6:06,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,iPhone12_W
194,0e:8c:40:0d:e4:97,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone11_B
195,0e:8c:a6:e2:e7:cb,0.0,0.07801199,0.158998967,0.274002076,1.0,0.392790079,1.0,0.546900988,1.0,0.623914004,0.701692105,1.0,1.0,SamsungM31_A
196,0e:95:6a:b1:1f:9d,0.0,0.053253174,0.133758068,0.249354124,1.0,0.46227622,0.545878172,1.0,0.711647034,0.795662165,0.879309178,1.003091097,1.046241045,SamsungJ6_K
197,0e:9a:5e:53:6c:f0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone11_B
198,0e:a7:91:b2:1b:fb,0.0,1.0,0.026597023,1.0,1.0,0.053621053,1.0,1.0,1.0,1.0,0.080555915,1.0,0.107360839,iPhone7_F
199,0e:ad:48:b0:22:10,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone11_B
200,0e:b2:2e:03:40:ac,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone11_C
201,0e:b2:97:36:c1:2f,0.0,0.084101201,0.167297125,0.249984026,0.333718062,0.416625023,0.499901057,0.582049132,0.665891171,0.750154019,0.830857039,0.915022135,0.998867035,SamsungJ6_K
202,0e:c7:37:73:da:36,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone12_W
203,0e:cc:01:f7:0e:33,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone12_W
204,0e:d5:ec:41:48:66,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone12_W
205,0e:d6:1c:09:91:a8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,iPhone11_B
206,0e:d7:e2:7b:bf:c1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone12_W
207,0e:de:6d:b5:f9:c3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,iPhone11_M
208,0e:ee:d4:c3:6d:4b,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone11_F
209,0e:fd:96:92:df:0c,0.0,0.044114113,0.089162111,0.133603096,0.179229021,0.224168062,0.269010067,0.314257145,0.359122991,0.403962135,0.449180126,0.494148016,0.538838148,iPhoneXR_L
210,12:09:2e:d8:cd:5f,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone12_W
211,12:0b:5c:e9:d6:96,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone11_M
212,12:14:73:5c:69:6a,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone12_W
213,12:16:11:93:9e:2f,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,iPhone11_M
214,12:23:70:ab:07:90,0.0,1.0,1.0,1.0,1.0,0.026170969,1.0,1.0,1.0,1.0,0.050539016,1.0,1.0,iPhoneXSMax_M
215,12:23:9a:3b:82:e8,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone12_W
216,12:2b:2a:c1:16:57,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone12_W
217,12:2b:c9:37:89:a5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,iPhone12_W
218,12:2c:07:96:fa:6a,0.0,0.083389997,0.143253088,0.208282947,0.272488117,0.314980984,1.0,0.394387007,0.462120056,0.524844169,0.562879085,1.0,1.0,OnePlusNord_O
219,12:2c:ee:ec:02:40,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,iPhone11_C
220,12:2d:97:28:6a:df,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone12_W
221,12:31:cd:f2:50:ea,0.0,1.0,1.0,1.0,1.0,0.05841279,1.0,1.0,1.0,1.0,0.090384005,1.0,1.0,iPhoneXR_U
222,12:33:0d:47:1f:0e,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,iPhone11_B
223,12:35:52:1f:07:b3,0.0,1.0,0.102132082,0.147078991,0.189939975,0.215325117,0.279232025,0.317816019,1.0,1.0,0.432145118,1.0,1.0,XiaomiRedmiNote9S_T
224,12:36:a5:c7:fe:e3,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone12_W
225,12:37:3d:90:fb:64,0.0,0.017970085,0.03603816,1.0,1.0,1.0,1.0,1.0,0.10999012,0.119874001,1.0,0.151356936,0.16118598,GooglePixel3A_L
226,12:3c:64:ae:b4:d3,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone12_W
227,12:3d:4d:5c:f8:62,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,iPhone11_M
228,12:3f:35:9e:83:a3,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone12_W
229,12:4e:f0:07:72:0d,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhoneXR_U
230,12:59:9d:c2:84:d6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,iPhone12_W
231,12:5d:0e:ec:2f:13,0.0,0.081709146,0.161848068,1.0,0.325603008,0.406013966,1.0,0.567119122,1.0,0.648360014,0.728453159,1.0,1.0,SamsungM31_A
232,12:6b:d0:a4:14:7e,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone11_C
233,12:6e:b8:85:43:0d,0.0,0.044584036,0.083464861,1.0,1.0,0.140721083,1.0,0.226011038,0.243460894,0.260922909,0.303162098,1.0,1.0,GooglePixel3A_L
234,12:73:0d:98:8e:f7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,iPhone11_C
235,12:74:52:00:ba:2e,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone12_W
236,12:74:b7:d9:f1:10,0.0,0.039760112,0.117391109,1.0,1.0,0.347195148,0.507530212,1.0,1.0,0.660714149,0.737313985,1.0,1.0,SamsungM31_A
237,12:78:71:61:d5:86,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone11_M
238,12:7b:40:cf:46:aa,0.0,0.050818919,0.133008957,0.271507024,0.299341917,0.349841833,1.0,0.523762941,0.569231033,0.654845953,0.709578991,0.785060882,0.851910829,XiaomiA2_E
239,12:7b:4d:37:7a:03,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,iPhone11_C
240,12:84:c9:72:b2:43,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,iPhone11_C
241,12:86:2d:ef:15:49,0.0,0.042762995,0.084794045,1.0,1.0,0.213124037,1.0,1.0,0.340937138,0.404154063,0.426651955,0.469149113,0.511940956,GooglePixel3A_L
242,12:8a:54:a7:f6:e6,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone12_W
243,12:8e:c6:23:8a:e2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,iPhone12_W
244,12:91:32:a8:71:1d,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone12_W
245,12:95:aa:83:51:7a,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone12_W
246,12:9b:75:0f:fa:0b,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone11_C
247,12:a1:a8:9a:1a:15,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,iPhone12_W
248,12:a5:9f:a2:48:84,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,iPhone12_W
249,12:a5:a3:fc:86:eb,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,iPhone11_B
250,12:a9:3d:3f:4a:dd,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,iPhone11_C
251,12:ab:5e:d4:b9:6e,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.061115026,1.0,0.179968119,1.0,1.0,0.226820946,iPhoneXSMax_M
252,12:bb:6f:e0:44:c1,1.0,1.0,0.0,1.0,1.0,0.028388977,1.0,1.0,0.056707144,0.066374064,0.079666138,0.093048096,1.0,GooglePixel3A_L
253,12:c0:84:7c:33:55,0.0,0.068794965,0.137313842,0.210114002,0.277217865,0.387197017,0.428070068,1.0,0.567192077,0.648483038,0.708318948,0.778689861,0.847349882,XiaomiA2_E
254,12:c1:13:8e:54:97,0.0,1.0,0.078114987,0.102416039,0.147291184,0.192341089,0.23696208,0.282131195,0.330397129,0.371307135,0.413506985,0.457877159,0.502895117,iPhoneXSMax_M
255,12:c1:a6:63:1e:42,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,iPhone12_M
256,12:c3:4c:a6:bd:b8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,iPhone11_M
257,12:c9:c3:cf:83:55,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone12_W
258,12:cd:db:f3:0d:6f,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone12_W
259,12:d6:13:95:c9:81,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,iPhone12_M
260,12:df:be:fd:d9:a4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone11_C
261,12:e9:2a:6f:a5:f1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone11_C
262,12:ef:24:0f:8a:1d,0.0,0.047272206,0.097972155,0.144934178,0.192118168,0.239395142,0.286226035,0.33327508,0.38616705,0.433979989,0.480806113,0.528474093,0.576227189,iPhone7_F
263,12:f7:f7:d6:a4:b5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone11_C
264,16:01:4f:de:39:9b,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,iPhone11_C
265,16:06:2f:7d:87:7a,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,iPhone12_W
266,16:09:75:7f:a2:8a,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone11_M
267,16:0a:8d:a0:1e:72,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone12_W
268,16:13:28:cc:c9:b2,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone12_M
269,16:19:07:11:4e:d4,0.0,0.040194034,0.13432908,1.0,0.304644108,0.321908951,1.0,0.524209976,0.535998106,0.608592033,0.680003881,0.784672022,0.822705984,XiaomiA2_E
270,16:1c:30:c1:00:49,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone11_M
271,16:1d:4b:a4:6e:09,0.0,0.063740014,0.106575966,0.150019169,0.200121164,0.216483116,0.274765015,0.322042942,1.0,1.0,0.430711985,1.0,1.0,XiaomiRedmiNote9S_T
272,16:26:27:0d:62:16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,iPhone11_B
273,16:2a:5f:88:91:0f,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone12_W
274,16:2c:30:8f:ed:3a,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,iPhone12_W
275,16:2c:6d:71:76:24,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,iPhone11_B
276,16:30:3e:87:d2:23,0.0,0.069694042,0.089930057,0.135081053,0.179811954,0.225054979,0.27245593,0.315031051,0.360002994,0.404788017,0.450018883,0.49503994,0.539845943,iPhoneXR_L
277,16:32:7c:09:bf:62,1.0,0.0,1.0,0.08770299,0.133734942,1.0,0.171725989,0.21694994,0.26183486,0.306761027,1.0,0.35174799,0.396981955,iPhoneXR_L
278,16:41:76:37:27:68,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone12_W
279,16:44:d9:66:f3:3e,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone12_W
280,16:4b:f4:cd:73:b6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,iPhone11_C
281,16:4e:b2:e5:2e:85,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,iPhone12_W
282,16:4f:a3:b2:90:ad,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone12_W
283,16:54:bf:01:65:2b,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone12_M
284,16:57:54:ca:9b:0c,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,iPhone12_M
285,16:58:05:fe:e5:9d,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone11_B
286,16:5c:0f:7c:88:54,0.0,0.072010994,0.140041829,1.0,1.0,0.394464016,0.449859858,1.0,0.560508013,0.647986889,0.700461865,0.778120041,0.84115696,XiaomiA2_E
287,16:5c:62:0a:ea:ee,0.0,1.0,1.0,1.0,1.0,0.006947994,1.0,1.0,1.0,1.0,0.052538156,1.0,1.0,iPhoneXR_U
288,16:61:25:b8:56:71,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone11_M
289,16:65:3e:e3:33:be,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone12_W
290,16:65:7e:d2:5a:10,0.0,0.084736109,0.152059078,1.0,1.0,0.340337038,1.0,1.0,0.466693878,0.529313088,0.573508024,1.0,1.0,OnePlusNord_O
291,16:75:3e:b3:ef:04,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone11_M
292,16:79:e9:ba:56:4e,0.0,0.016946077,0.061016082,1.0,0.080692052,0.090662956,0.104346037,1.0,0.124103069,0.134876012,0.14862895,1.0,0.172255039,GooglePixel3A_L
293,16:7a:81:60:98:a9,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone11_M
294,16:7c:99:36:52:24,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone12_M
295,16:7f:0e:fd:55:3a,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone12_W
296,16:80:a4:2a:b4:0a,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone12_W
297,16:81:c1:9c:e8:97,0.0,0.080682993,0.161627054,0.279782057,1.0,0.403043032,1.0,1.0,1.0,0.643284082,0.725228071,1.0,1.0,SamsungM31_A
298,16:8c:7b:39:50:12,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone11_B
299,16:92:9f:aa:b9:95,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone11_F
300,16:93:34:2e:87:b6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,iPhone12_W
301,16:96:53:b8:90:79,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone12_M
302,16:a1:5d:1c:06:f1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,iPhone11_M
303,16:a7:ab:e4:95:3e,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone12_W
304,16:b2:06:90:cc:0c,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone12_W
305,16:b5:2b:51:76:2d,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,iPhone11_B
306,16:ba:58:2e:fd:77,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone12_W
307,16:ba:d3:89:72:ce,0.0,1.0,1.0,0.111932993,0.156953096,0.211421013,0.246725082,0.291901111,0.33678317,0.380984068,0.425091028,0.468137979,0.512932062,iPhoneXSMax_M
308,16:bf:e0:ae:00:26,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone12_W
309,16:c9:ca:c8:3b:d4,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone11_B
310,16:cb:59:ec:c2:d9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,iPhone12_M
311,16:cb:6d:9d:32:3e,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone12_W
312,16:d5:9f:b9:36:ae,0.094847917,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.149884939,1.0,1.0,iPhone7_F
313,16:d6:fa:c3:ec:d5,1.0,0.0,1.0,0.107792139,0.126701117,1.0,0.171613932,0.216746092,0.26166296,0.306644917,1.0,0.351500035,0.396702052,iPhoneXR_L
314,16:d8:db:8d:7a:2f,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,iPhone12_W
315,16:d9:ff:86:77:5d,0.0,0.083000183,0.15459919,0.220337153,0.278689146,0.329692126,1.0,0.409406186,0.495204211,0.544894219,0.596516133,1.0,1.0,OppoFindX3Neo_A
316,16:db:52:fd:b1:2c,0.0,0.0589571,0.106436014,0.146786928,0.192608118,0.214882135,0.279154062,0.319149017,0.368287086,1.0,0.430566072,1.0,1.0,XiaomiRedmiNote9S_T
317,16:dc:c9:18:d7:19,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone11_B
318,16:df:e4:b0:84:21,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone12_W
319,16:e2:05:32:d9:d7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,iPhone11_B
320,16:e2:26:65:13:74,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,iPhone12_W
321,16:e3:47:cb:12:a3,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone12_W
322,16:e5:17:c0:f9:99,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone12_W
323,16:ed:00:57:b4:73,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone11_M
324,16:ed:c7:b3:a3:74,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,iPhone12_M
325,16:f0:53:80:29:2a,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,iPhone11_C
326,16:f5:a8:b3:cb:02,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone11_C
